index,class_info,class_count
103,"[('EOSINOPHIL', (118, 27, 57, 60)), ('NEUTROPHIL', (13, 4, 40, 40)), ('NEUTROPHIL', (40, 126, 35, 43)), ('NEUTROPHIL', (197, 175, 27, 45))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
104,"[('MONOCYTE', (134, 112, 46, 44)), ('NEUTROPHIL', (37, 15, 32, 47)), ('NEUTROPHIL', (116, 84, 32, 28)), ('NEUTROPHIL', (59, 112, 35, 35))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
105,"[('EOSINOPHIL', (133, 112, 38, 52)), ('NEUTROPHIL', (56, 42, 34, 49)), ('NEUTROPHIL', (138, 16, 36, 53)), ('NEUTROPHIL', (0, 135, 25, 41))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
106,"[('EOSINOPHIL', (21, 0, 38, 52)), ('LYMPHOCYTE', (23, 171, 30, 40)), ('NEUTROPHIL', (138, 16, 36, 53)), ('NEUTROPHIL', (125, 116, 40, 40))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
107,"[('EOSINOPHIL', (170, 42, 48, 59)), ('NEUTROPHIL', (51, 2, 31, 41)), ('NEUTROPHIL', (57, 179, 37, 38)), ('NEUTROPHIL', (138, 171, 31, 46))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
108,"[('EOSINOPHIL', (161, 159, 39, 50)), ('NEUTROPHIL', (10, 74, 32, 38)), ('NEUTROPHIL', (175, 76, 34, 36)), ('NEUTROPHIL', (24, 144, 34, 39))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
109,"[('EOSINOPHIL', (49, 159, 39, 50)), ('MONOCYTE', (8, 26, 41, 59)), ('MONOCYTE', (120, 138, 41, 59)), ('NEUTROPHIL', (122, 74, 32, 38))]","{'EOSINOPHIL': 1, 'MONOCYTE': 2, 'NEUTROPHIL': 1}"
110,"[('NEUTROPHIL', (49, 78, 31, 34)), ('NEUTROPHIL', (155, 7, 36, 40)), ('NEUTROPHIL', (48, 197, 36, 27)), ('NEUTROPHIL', (169, 179, 37, 38))]",{'NEUTROPHIL': 4}
111,"[('EOSINOPHIL', (155, 57, 29, 50)), ('NEUTROPHIL', (17, 10, 36, 54)), ('NEUTROPHIL', (18, 158, 34, 43)), ('NEUTROPHIL', (117, 170, 30, 43))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
112,"[('NEUTROPHIL', (48, 54, 36, 37)), ('NEUTROPHIL', (184, 29, 31, 49)), ('NEUTROPHIL', (43, 119, 36, 40)), ('NEUTROPHIL', (165, 198, 26, 26))]",{'NEUTROPHIL': 4}
113,"[('NEUTROPHIL', (53, 86, 26, 26)), ('NEUTROPHIL', (152, 71, 38, 41)), ('NEUTROPHIL', (0, 134, 29, 43)), ('NEUTROPHIL', (197, 175, 27, 45))]",{'NEUTROPHIL': 4}
114,"[('EOSINOPHIL', (133, 0, 38, 52)), ('NEUTROPHIL', (56, 42, 34, 49)), ('NEUTROPHIL', (0, 134, 29, 43)), ('NEUTROPHIL', (152, 126, 35, 43))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
115,"[('EOSINOPHIL', (0, 46, 39, 53)), ('EOSINOPHIL', (158, 53, 40, 59)), ('EOSINOPHIL', (46, 165, 40, 59)), ('NEUTROPHIL', (169, 179, 37, 38))]","{'EOSINOPHIL': 3, 'NEUTROPHIL': 1}"
116,"[('NEUTROPHIL', (27, 0, 33, 35)), ('NEUTROPHIL', (169, 67, 37, 38)), ('NEUTROPHIL', (24, 144, 34, 39)), ('NEUTROPHIL', (173, 173, 29, 41))]",{'NEUTROPHIL': 4}
117,"[('MONOCYTE', (17, 180, 37, 44)), ('NEUTROPHIL', (0, 53, 24, 49)), ('NEUTROPHIL', (165, 9, 38, 45)), ('NEUTROPHIL', (160, 197, 36, 27))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
118,"[('MONOCYTE', (22, 112, 46, 44)), ('MONOCYTE', (159, 195, 40, 29)), ('NEUTROPHIL', (40, 33, 31, 42)), ('NEUTROPHIL', (146, 12, 35, 46))]","{'MONOCYTE': 2, 'NEUTROPHIL': 2}"
119,"[('NEUTROPHIL', (14, 16, 31, 44)), ('NEUTROPHIL', (145, 70, 30, 42)), ('NEUTROPHIL', (46, 148, 37, 38)), ('NEUTROPHIL', (146, 179, 36, 45))]",{'NEUTROPHIL': 4}
120,"[('NEUTROPHIL', (27, 0, 33, 35)), ('NEUTROPHIL', (144, 28, 36, 36)), ('NEUTROPHIL', (4, 196, 32, 28)), ('NEUTROPHIL', (117, 170, 30, 43))]",{'NEUTROPHIL': 4}
121,"[('MONOCYTE', (31, 51, 31, 55)), ('NEUTROPHIL', (116, 41, 33, 34)), ('NEUTROPHIL', (18, 158, 34, 43)), ('NEUTROPHIL', (152, 162, 38, 48))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
122,"[('EOSINOPHIL', (170, 42, 48, 59)), ('EOSINOPHIL', (181, 160, 35, 46)), ('NEUTROPHIL', (0, 70, 15, 37)), ('NEUTROPHIL', (56, 154, 34, 49))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
123,"[('NEUTROPHIL', (34, 46, 31, 46)), ('NEUTROPHIL', (163, 2, 31, 41)), ('NEUTROPHIL', (36, 154, 32, 50)), ('NEUTROPHIL', (146, 158, 31, 46))]",{'NEUTROPHIL': 4}
124,"[('NEUTROPHIL', (13, 4, 40, 40)), ('NEUTROPHIL', (165, 9, 38, 45)), ('NEUTROPHIL', (0, 117, 41, 36)), ('NEUTROPHIL', (112, 135, 25, 41))]",{'NEUTROPHIL': 4}
125,"[('EOSINOPHIL', (112, 158, 39, 53)), ('NEUTROPHIL', (74, 54, 38, 58)), ('NEUTROPHIL', (126, 70, 35, 42)), ('NEUTROPHIL', (0, 135, 25, 41))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
126,"[('EOSINOPHIL', (58, 42, 48, 59)), ('NEUTROPHIL', (163, 2, 31, 41)), ('NEUTROPHIL', (56, 154, 34, 49)), ('NEUTROPHIL', (118, 148, 26, 51)), ('NEUTROPHIL', (145, 182, 26, 42))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 4}"
127,"[('LYMPHOCYTE', (169, 179, 30, 42)), ('MONOCYTE', (8, 138, 41, 59)), ('NEUTROPHIL', (10, 74, 32, 38)), ('NEUTROPHIL', (134, 34, 30, 50))]","{'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
128,"[('NEUTROPHIL', (40, 33, 31, 42)), ('NEUTROPHIL', (122, 74, 32, 38)), ('NEUTROPHIL', (37, 147, 37, 40)), ('NEUTROPHIL', (141, 188, 30, 36))]",{'NEUTROPHIL': 4}
129,"[('NEUTROPHIL', (48, 85, 36, 27)), ('NEUTROPHIL', (145, 7, 35, 47)), ('NEUTROPHIL', (17, 122, 36, 54)), ('NEUTROPHIL', (173, 173, 29, 41))]",{'NEUTROPHIL': 4}
130,"[('NEUTROPHIL', (36, 34, 29, 46)), ('NEUTROPHIL', (181, 45, 34, 46)), ('NEUTROPHIL', (65, 168, 35, 42)), ('NEUTROPHIL', (142, 182, 33, 42))]",{'NEUTROPHIL': 4}
131,"[('NEUTROPHIL', (37, 15, 32, 47)), ('NEUTROPHIL', (152, 33, 31, 42)), ('NEUTROPHIL', (18, 185, 32, 39)), ('NEUTROPHIL', (135, 118, 33, 49))]",{'NEUTROPHIL': 4}
132,"[('NEUTROPHIL', (26, 19, 35, 47)), ('NEUTROPHIL', (112, 70, 15, 37)), ('NEUTROPHIL', (18, 158, 34, 43)), ('NEUTROPHIL', (158, 148, 37, 38))]",{'NEUTROPHIL': 4}
133,"[('LYMPHOCYTE', (23, 59, 30, 40)), ('NEUTROPHIL', (126, 70, 35, 42)), ('NEUTROPHIL', (35, 112, 38, 36)), ('NEUTROPHIL', (138, 128, 36, 53))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
134,"[('MONOCYTE', (144, 51, 31, 55)), ('NEUTROPHIL', (4, 84, 32, 28)), ('NEUTROPHIL', (4, 196, 32, 28)), ('NEUTROPHIL', (146, 179, 36, 45))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
135,"[('EOSINOPHIL', (6, 139, 57, 60)), ('NEUTROPHIL', (54, 19, 31, 38)), ('NEUTROPHIL', (169, 67, 37, 38)), ('NEUTROPHIL', (138, 128, 36, 53))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
136,"[('NEUTROPHIL', (29, 76, 30, 36)), ('NEUTROPHIL', (123, 21, 40, 59)), ('NEUTROPHIL', (34, 179, 36, 45)), ('NEUTROPHIL', (152, 126, 35, 43))]",{'NEUTROPHIL': 4}
137,"[('NEUTROPHIL', (26, 59, 31, 46)), ('NEUTROPHIL', (160, 54, 36, 37)), ('NEUTROPHIL', (39, 160, 31, 46)), ('NEUTROPHIL', (161, 190, 31, 34))]",{'NEUTROPHIL': 4}
138,"[('EOSINOPHIL', (49, 159, 39, 50)), ('NEUTROPHIL', (76, 51, 27, 49)), ('NEUTROPHIL', (162, 87, 32, 25)), ('NEUTROPHIL', (141, 188, 30, 36))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
139,"[('NEUTROPHIL', (40, 14, 35, 43)), ('NEUTROPHIL', (152, 50, 38, 48)), ('NEUTROPHIL', (26, 171, 31, 46)), ('NEUTROPHIL', (155, 119, 36, 40))]",{'NEUTROPHIL': 4}
140,"[('NEUTROPHIL', (30, 70, 33, 42)), ('NEUTROPHIL', (144, 28, 36, 36)), ('NEUTROPHIL', (57, 179, 37, 38)), ('NEUTROPHIL', (112, 134, 29, 43))]",{'NEUTROPHIL': 4}
141,"[('LYMPHOCYTE', (143, 56, 25, 35)), ('NEUTROPHIL', (32, 28, 36, 36)), ('NEUTROPHIL', (11, 112, 32, 26)), ('NEUTROPHIL', (138, 171, 31, 46))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
142,"[('NEUTROPHIL', (26, 59, 31, 46)), ('NEUTROPHIL', (130, 73, 32, 39)), ('NEUTROPHIL', (5, 170, 30, 43)), ('NEUTROPHIL', (150, 137, 34, 45))]",{'NEUTROPHIL': 4}
143,"[('NEUTROPHIL', (14, 70, 35, 42)), ('NEUTROPHIL', (138, 59, 31, 46)), ('NEUTROPHIL', (32, 140, 36, 36)), ('NEUTROPHIL', (197, 175, 27, 45))]",{'NEUTROPHIL': 4}
144,"[('EOSINOPHIL', (6, 139, 57, 60)), ('MONOCYTE', (144, 163, 31, 55)), ('NEUTROPHIL', (38, 25, 34, 45)), ('NEUTROPHIL', (112, 5, 41, 36))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
145,"[('EOSINOPHIL', (161, 159, 39, 50)), ('NEUTROPHIL', (13, 4, 40, 40)), ('NEUTROPHIL', (165, 9, 38, 45)), ('NEUTROPHIL', (0, 182, 15, 37))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
146,"[('LYMPHOCYTE', (18, 84, 26, 28)), ('MONOCYTE', (22, 112, 46, 44)), ('NEUTROPHIL', (35, 68, 31, 42)), ('NEUTROPHIL', (184, 29, 31, 49)), ('NEUTROPHIL', (160, 166, 36, 37))]","{'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 3}"
147,"[('MONOCYTE', (159, 83, 40, 29)), ('MONOCYTE', (159, 195, 40, 29)), ('NEUTROPHIL', (33, 70, 30, 42)), ('NEUTROPHIL', (37, 147, 37, 40))]","{'MONOCYTE': 2, 'NEUTROPHIL': 2}"
148,"[('EOSINOPHIL', (6, 27, 57, 60)), ('MONOCYTE', (129, 180, 37, 44)), ('NEUTROPHIL', (154, 0, 32, 41)), ('NEUTROPHIL', (61, 173, 29, 41))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
149,"[('EOSINOPHIL', (6, 27, 57, 60)), ('EOSINOPHIL', (49, 159, 39, 50)), ('NEUTROPHIL', (142, 70, 33, 42)), ('NEUTROPHIL', (126, 182, 35, 42))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
150,"[('LYMPHOCYTE', (18, 84, 26, 28)), ('NEUTROPHIL', (35, 68, 31, 42)), ('NEUTROPHIL', (129, 10, 36, 54)), ('NEUTROPHIL', (13, 116, 40, 40)), ('NEUTROPHIL', (118, 148, 26, 51)), ('NEUTROPHIL', (145, 182, 26, 42))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 5}"
151,"[('NEUTROPHIL', (72, 29, 31, 49)), ('NEUTROPHIL', (145, 73, 34, 39)), ('NEUTROPHIL', (40, 183, 38, 41)), ('NEUTROPHIL', (144, 140, 36, 36))]",{'NEUTROPHIL': 4}
152,"[('NEUTROPHIL', (11, 0, 32, 26)), ('NEUTROPHIL', (146, 12, 35, 46)), ('NEUTROPHIL', (38, 137, 34, 45)), ('NEUTROPHIL', (172, 112, 35, 35))]",{'NEUTROPHIL': 4}
153,"[('NEUTROPHIL', (23, 6, 33, 49)), ('NEUTROPHIL', (149, 15, 32, 47)), ('NEUTROPHIL', (63, 188, 34, 36)), ('NEUTROPHIL', (148, 154, 32, 50))]",{'NEUTROPHIL': 4}
154,"[('LYMPHOCYTE', (18, 196, 26, 28)), ('MONOCYTE', (47, 83, 40, 29)), ('NEUTROPHIL', (145, 7, 35, 47)), ('NEUTROPHIL', (35, 180, 31, 42)), ('NEUTROPHIL', (179, 135, 30, 44))]","{'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 3}"
155,"[('EOSINOPHIL', (58, 42, 48, 59)), ('NEUTROPHIL', (118, 36, 26, 51)), ('NEUTROPHIL', (145, 70, 26, 42)), ('NEUTROPHIL', (14, 128, 31, 44)), ('NEUTROPHIL', (135, 118, 33, 49))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 4}"
156,"[('MONOCYTE', (31, 163, 31, 55)), ('NEUTROPHIL', (61, 61, 29, 41)), ('NEUTROPHIL', (130, 46, 34, 43)), ('NEUTROPHIL', (160, 166, 36, 37))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
157,"[('EOSINOPHIL', (112, 46, 39, 53)), ('NEUTROPHIL', (33, 7, 35, 47)), ('NEUTROPHIL', (40, 162, 38, 48)), ('NEUTROPHIL', (175, 188, 34, 36))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
158,"[('EOSINOPHIL', (58, 154, 48, 59)), ('NEUTROPHIL', (0, 44, 25, 42)), ('NEUTROPHIL', (146, 46, 31, 46)), ('NEUTROPHIL', (162, 202, 31, 22))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
159,"[('EOSINOPHIL', (161, 159, 39, 50)), ('LYMPHOCYTE', (57, 179, 30, 42)), ('NEUTROPHIL', (32, 28, 36, 36)), ('NEUTROPHIL', (145, 70, 30, 42))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
160,"[('NEUTROPHIL', (48, 54, 36, 37)), ('NEUTROPHIL', (181, 45, 34, 46)), ('NEUTROPHIL', (54, 131, 31, 38)), ('NEUTROPHIL', (112, 156, 25, 42))]",{'NEUTROPHIL': 4}
161,"[('NEUTROPHIL', (0, 53, 24, 49)), ('NEUTROPHIL', (151, 48, 31, 46)), ('NEUTROPHIL', (13, 116, 40, 40)), ('NEUTROPHIL', (150, 137, 34, 45))]",{'NEUTROPHIL': 4}
162,"[('NEUTROPHIL', (11, 21, 40, 59)), ('NEUTROPHIL', (152, 71, 38, 41)), ('NEUTROPHIL', (11, 133, 40, 59)), ('NEUTROPHIL', (148, 154, 32, 50))]",{'NEUTROPHIL': 4}
163,"[('LYMPHOCYTE', (18, 196, 26, 28)), ('NEUTROPHIL', (33, 73, 34, 39)), ('NEUTROPHIL', (129, 10, 36, 54)), ('NEUTROPHIL', (35, 180, 31, 42)), ('NEUTROPHIL', (122, 186, 32, 38))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 4}"
164,"[('LYMPHOCYTE', (31, 168, 25, 35)), ('MONOCYTE', (129, 68, 37, 44)), ('NEUTROPHIL', (43, 7, 36, 40)), ('NEUTROPHIL', (123, 112, 32, 26))]","{'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
165,"[('EOSINOPHIL', (6, 27, 57, 60)), ('NEUTROPHIL', (139, 33, 29, 51)), ('NEUTROPHIL', (37, 127, 32, 47)), ('NEUTROPHIL', (112, 165, 24, 49))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
166,"[('MONOCYTE', (144, 51, 31, 55)), ('NEUTROPHIL', (22, 34, 30, 50)), ('NEUTROPHIL', (40, 126, 35, 43)), ('NEUTROPHIL', (142, 182, 33, 42))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
167,"[('NEUTROPHIL', (65, 56, 35, 42)), ('NEUTROPHIL', (152, 33, 31, 42)), ('NEUTROPHIL', (5, 170, 30, 43)), ('NEUTROPHIL', (138, 131, 35, 47))]",{'NEUTROPHIL': 4}
168,"[('LYMPHOCYTE', (130, 84, 26, 28)), ('MONOCYTE', (47, 195, 40, 29)), ('NEUTROPHIL', (30, 70, 33, 42)), ('NEUTROPHIL', (147, 68, 31, 42)), ('NEUTROPHIL', (112, 117, 41, 36))]","{'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 3}"
169,"[('EOSINOPHIL', (112, 46, 39, 53)), ('NEUTROPHIL', (24, 32, 34, 39)), ('NEUTROPHIL', (0, 135, 25, 41)), ('NEUTROPHIL', (122, 200, 25, 24))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
170,"[('EOSINOPHIL', (170, 154, 48, 59)), ('NEUTROPHIL', (26, 19, 35, 47)), ('NEUTROPHIL', (188, 51, 27, 49)), ('NEUTROPHIL', (37, 147, 37, 40))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
171,"[('NEUTROPHIL', (33, 7, 35, 47)), ('NEUTROPHIL', (169, 67, 37, 38)), ('NEUTROPHIL', (40, 145, 31, 42)), ('NEUTROPHIL', (116, 196, 32, 28))]",{'NEUTROPHIL': 4}
172,"[('EOSINOPHIL', (6, 139, 57, 60)), ('LYMPHOCYTE', (143, 56, 25, 35)), ('NEUTROPHIL', (35, 0, 38, 36)), ('NEUTROPHIL', (138, 131, 35, 47))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
173,"[('NEUTROPHIL', (22, 21, 34, 55)), ('NEUTROPHIL', (188, 51, 27, 49)), ('NEUTROPHIL', (49, 190, 31, 34)), ('NEUTROPHIL', (158, 148, 37, 38))]",{'NEUTROPHIL': 4}
174,"[('NEUTROPHIL', (18, 46, 34, 43)), ('NEUTROPHIL', (112, 5, 41, 36)), ('NEUTROPHIL', (0, 134, 29, 43)), ('NEUTROPHIL', (134, 133, 34, 55))]",{'NEUTROPHIL': 4}
175,"[('NEUTROPHIL', (26, 19, 35, 47)), ('NEUTROPHIL', (139, 0, 33, 35)), ('NEUTROPHIL', (27, 112, 33, 35)), ('NEUTROPHIL', (172, 112, 35, 35))]",{'NEUTROPHIL': 4}
176,"[('EOSINOPHIL', (67, 64, 33, 48)), ('EOSINOPHIL', (182, 186, 40, 38)), ('NEUTROPHIL', (130, 46, 34, 43)), ('NEUTROPHIL', (46, 148, 37, 38))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
177,"[('NEUTROPHIL', (37, 35, 37, 40)), ('NEUTROPHIL', (150, 25, 34, 45)), ('NEUTROPHIL', (76, 163, 27, 49)), ('NEUTROPHIL', (163, 114, 31, 41))]",{'NEUTROPHIL': 4}
178,"[('NEUTROPHIL', (27, 0, 33, 35)), ('NEUTROPHIL', (169, 67, 37, 38)), ('NEUTROPHIL', (40, 183, 38, 41)), ('NEUTROPHIL', (141, 188, 30, 36))]",{'NEUTROPHIL': 4}
179,"[('EOSINOPHIL', (161, 47, 39, 50)), ('MONOCYTE', (8, 26, 41, 59)), ('NEUTROPHIL', (76, 163, 27, 49)), ('NEUTROPHIL', (197, 175, 27, 45))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
180,"[('MONOCYTE', (22, 112, 46, 44)), ('MONOCYTE', (134, 112, 46, 44)), ('NEUTROPHIL', (43, 76, 30, 36)), ('NEUTROPHIL', (112, 5, 41, 36))]","{'MONOCYTE': 2, 'NEUTROPHIL': 2}"
181,"[('NEUTROPHIL', (51, 2, 31, 41)), ('NEUTROPHIL', (130, 46, 34, 43)), ('NEUTROPHIL', (13, 116, 40, 40)), ('NEUTROPHIL', (172, 139, 32, 43))]",{'NEUTROPHIL': 4}
182,"[('MONOCYTE', (134, 112, 46, 44)), ('NEUTROPHIL', (39, 48, 31, 46)), ('NEUTROPHIL', (158, 36, 37, 38)), ('NEUTROPHIL', (10, 200, 25, 24))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
183,"[('NEUTROPHIL', (0, 44, 25, 42)), ('NEUTROPHIL', (152, 71, 38, 41)), ('NEUTROPHIL', (23, 118, 33, 49)), ('NEUTROPHIL', (134, 133, 34, 55))]",{'NEUTROPHIL': 4}
184,"[('NEUTROPHIL', (53, 86, 26, 26)), ('NEUTROPHIL', (152, 50, 38, 48)), ('NEUTROPHIL', (60, 139, 32, 43)), ('NEUTROPHIL', (139, 145, 29, 51))]",{'NEUTROPHIL': 4}
185,"[('EOSINOPHIL', (58, 154, 48, 59)), ('MONOCYTE', (129, 68, 37, 44)), ('NEUTROPHIL', (35, 28, 33, 49)), ('NEUTROPHIL', (197, 175, 27, 45))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
186,"[('NEUTROPHIL', (67, 23, 30, 44)), ('NEUTROPHIL', (146, 12, 35, 46)), ('NEUTROPHIL', (60, 139, 32, 43)), ('NEUTROPHIL', (146, 158, 31, 46))]",{'NEUTROPHIL': 4}
187,"[('LYMPHOCYTE', (23, 59, 30, 40)), ('MONOCYTE', (8, 138, 41, 59)), ('NEUTROPHIL', (145, 70, 30, 42)), ('NEUTROPHIL', (141, 188, 30, 36))]","{'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
188,"[('MONOCYTE', (22, 0, 46, 44)), ('NEUTROPHIL', (165, 9, 38, 45)), ('NEUTROPHIL', (39, 160, 31, 46)), ('NEUTROPHIL', (151, 160, 31, 46))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
189,"[('EOSINOPHIL', (182, 74, 40, 38)), ('MONOCYTE', (120, 138, 41, 59)), ('NEUTROPHIL', (56, 42, 34, 49)), ('NEUTROPHIL', (23, 118, 33, 49))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
190,"[('NEUTROPHIL', (40, 50, 38, 48)), ('NEUTROPHIL', (156, 34, 29, 51)), ('NEUTROPHIL', (4, 153, 33, 34)), ('NEUTROPHIL', (177, 168, 35, 42))]",{'NEUTROPHIL': 4}
191,"[('NEUTROPHIL', (30, 70, 33, 42)), ('NEUTROPHIL', (186, 54, 38, 58)), ('NEUTROPHIL', (37, 147, 37, 40)), ('NEUTROPHIL', (112, 135, 25, 41))]",{'NEUTROPHIL': 4}
192,"[('NEUTROPHIL', (4, 84, 32, 28)), ('NEUTROPHIL', (172, 27, 32, 43)), ('NEUTROPHIL', (36, 154, 32, 50)), ('NEUTROPHIL', (156, 146, 29, 51))]",{'NEUTROPHIL': 4}
193,"[('EOSINOPHIL', (133, 0, 38, 52)), ('NEUTROPHIL', (65, 56, 35, 42)), ('NEUTROPHIL', (34, 179, 36, 45)), ('NEUTROPHIL', (146, 179, 36, 45))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
194,"[('NEUTROPHIL', (34, 46, 31, 46)), ('NEUTROPHIL', (163, 2, 31, 41)), ('NEUTROPHIL', (51, 114, 31, 41)), ('NEUTROPHIL', (112, 156, 25, 42))]",{'NEUTROPHIL': 4}
195,"[('NEUTROPHIL', (13, 4, 40, 40)), ('NEUTROPHIL', (146, 67, 36, 45)), ('NEUTROPHIL', (57, 179, 37, 38)), ('NEUTROPHIL', (118, 148, 26, 51)), ('NEUTROPHIL', (145, 182, 26, 42))]",{'NEUTROPHIL': 5}
196,"[('EOSINOPHIL', (0, 46, 39, 53)), ('MONOCYTE', (144, 163, 31, 55)), ('NEUTROPHIL', (169, 67, 37, 38)), ('NEUTROPHIL', (43, 119, 36, 40))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
197,"[('LYMPHOCYTE', (130, 84, 26, 28)), ('NEUTROPHIL', (18, 73, 32, 39)), ('NEUTROPHIL', (147, 68, 31, 42)), ('NEUTROPHIL', (35, 140, 33, 49)), ('NEUTROPHIL', (186, 166, 38, 58))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 4}"
198,"[('EOSINOPHIL', (70, 74, 40, 38)), ('NEUTROPHIL', (116, 41, 33, 34)), ('NEUTROPHIL', (40, 162, 38, 48)), ('NEUTROPHIL', (142, 182, 33, 42))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
199,"[('MONOCYTE', (144, 51, 31, 55)), ('NEUTROPHIL', (33, 70, 30, 42)), ('NEUTROPHIL', (38, 137, 34, 45)), ('NEUTROPHIL', (122, 186, 32, 38))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
200,"[('NEUTROPHIL', (43, 76, 30, 36)), ('NEUTROPHIL', (142, 70, 33, 42)), ('NEUTROPHIL', (33, 119, 35, 47)), ('NEUTROPHIL', (158, 148, 37, 38))]",{'NEUTROPHIL': 4}
201,"[('EOSINOPHIL', (21, 0, 38, 52)), ('LYMPHOCYTE', (130, 196, 26, 28)), ('NEUTROPHIL', (184, 29, 31, 49)), ('NEUTROPHIL', (10, 186, 32, 38)), ('NEUTROPHIL', (147, 180, 31, 42))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
202,"[('NEUTROPHIL', (34, 67, 36, 45)), ('NEUTROPHIL', (148, 34, 29, 46)), ('NEUTROPHIL', (85, 175, 27, 45)), ('NEUTROPHIL', (162, 202, 31, 22))]",{'NEUTROPHIL': 4}
203,"[('MONOCYTE', (24, 33, 42, 50)), ('MONOCYTE', (24, 145, 42, 50)), ('NEUTROPHIL', (155, 7, 36, 40)), ('NEUTROPHIL', (155, 188, 30, 36))]","{'MONOCYTE': 2, 'NEUTROPHIL': 2}"
204,"[('NEUTROPHIL', (74, 54, 38, 58)), ('NEUTROPHIL', (165, 86, 26, 26)), ('NEUTROPHIL', (51, 114, 31, 41)), ('NEUTROPHIL', (123, 133, 40, 59))]",{'NEUTROPHIL': 4}
205,"[('MONOCYTE', (144, 51, 31, 55)), ('NEUTROPHIL', (22, 21, 34, 55)), ('NEUTROPHIL', (26, 171, 31, 46)), ('NEUTROPHIL', (148, 154, 32, 50))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
206,"[('NEUTROPHIL', (24, 32, 34, 39)), ('NEUTROPHIL', (166, 19, 31, 38)), ('NEUTROPHIL', (26, 171, 31, 46)), ('NEUTROPHIL', (160, 166, 36, 37))]",{'NEUTROPHIL': 4}
